,USN,10thPercentage,10thMarks,12thPercentage,Branch,CGPA,CourseName,CourseGrade,CompanyName_New,CTC,TierLevel,CoCurricularActivities,EmploymentType,EventsParticipated,GeneralSkills,Languages,MinorAttended,NoofInternships,InternshipProjectDomain,InternshipCompany,NoofProjects,ProjectDetailDomain,ProgLanguages,Publication,ResearchDomain,ScholarshipsKey,SoftwareTools,VolunteeringWork,WorkshopsOrg,WorkshopsDomain,AwardsNLPkey,ExternalCertificatesKey,ExternalCertificatesDomain
173,PES1201701573,95.66,95.66,91.2,CSE,9.63,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Probability Models for Computer Science', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Mini Project', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Mini Project', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Advanced Algorithms', 'Data Analytics', 'Generic Programming', 'Digital Image Processing']","['S', 'A', 'S', 'S', 'A', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'A', 'A', 'S', 'S', 'S', 'S', 'S', 'A', 'A', 'A', 'S', 'A', 'A', 'A', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'AP', 'AP', 'S', 'S', 'A', 'A', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'A']",Amazon,18.5,1.0,,Full time employment + Internship (Mandatory),,Strong foundation in Data Structures and Algorithms,,,3,Image Processing##,Crucible of research and innovation##,4.0,Cloud computing##Machine Learning##Compiler Design##Natural Language Processing##Data Sience##Image Processing##Information Security##,,,Cloud computing##,cnr##mrd##distinction##,,,,,outgoing##,,
174,PES1201701575,95.0,95.0,97.2,CSE,9.38,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Probability Models for Computer Science', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Mini Project', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Problem Solving Skills for Software Engineers - I', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Advanced Algorithms', 'Data Analytics', 'Generic Programming', 'Heterogeneous Parallelism']","['A', 'A', 'S', 'S', 'A', 'S', 'A', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'A', 'A', 'S', 'S', 'A', 'A', 'A', 'S', 'A', 'S', 'S', 'S', 'A', 'S', 'S', 'A', 'A', 'A', 'A', 'S', 'A', 'B', 'AP', 'AP', 'B', 'B', 'A', 'S', 'B', 'S', 'S', 'S', 'S', 'S', 'S', 'A']",Goldman Sachs,23.0,1.0,,Full time employment + Internship (Mandatory),,"C++, Data Analytics, Cloud Computing",,,1,Database Management System##Image Processing##,Goldman Sachs##,1.0,Machine Learning##,,,,,,,,,,,
175,PES1201701576,96.0,96.0,93.3,CSE,8.17,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Object Oriented Programming with Java', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Android Application Development', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Python Application Programming', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Big Data', 'Artificial Intelligence', 'Topics in Deep Learning', 'Digital Image Processing']","['C', 'S', 'C', 'A', 'B', 'A', 'C', 'B', 'C', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'S', 'A', 'A', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'A', 'B', 'B', 'B', 'S', 'A', 'B', 'AP', 'AP', 'A', 'B', 'B', 'B', 'B', 'S', 'A', 'A', 'A', 'A', 'B', 'A']",Citrix,22.94,1.0,,Internship only,{Prakalpa:2nd Prize},• Excellent organizational and problem-solving skills. Good Public Speaking skills. A quick learner with good comprehending and analytical ability.,"English, Kannada, Hindi and Marathi.",,1,Database Management System##Web Development##Image Processing##,,7.0,Cloud computing##Operating System##Machine Learning##Database Management System##Web Development##Image Processing##Deep Learning##Computer Vision##Computer Networks##,,,,,,,,,,,
176,PES1201701579,9.4,89.3,96.0,ECE,6.84,"['Select Topics in Data Science', 'Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Network Analysis and Synthesis', 'Analog Circuit Design', 'Digital Circuit Design', 'Signals & Systems', 'Analog Circuit Design Laboratory', 'Digital Circuit Design Laboratory', 'Introduction to Entrepreneurship - Level 1', 'Control Systems', 'Computer Organization', 'VLSI', 'Electromagnetic Field & Transmission Lines', 'Computer Organization Laboratory', 'VLSI Laboratory', 'Communication Engineering', 'Digital Signal Processing', 'Embedded System Design', 'Digital Signal Processing Laboratory', 'Embedded Systems Design Laboratory', 'Hands on Unix', 'Video Engineering', 'Artificial Neural Networks', 'Wireless communication', 'Introduction to Cryptography', 'Computer Networks', 'Digital Communication', 'Microwave Engineering  ', 'Digital Communication Laboratory', 'Microwave Engineering Laboratory', 'Quantum Photonic Devices- an Introduction to design and modelling', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Engineering Mathematics -III', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory']","['B', 'C', 'A', 'B', 'B', 'C', 'D', 'B', 'E', 'C', 'E', 'D', 'C', 'A', 'A', 'S', 'D', 'E', 'D', 'E', 'B', 'B', 'E', 'E', 'D', 'B', 'A', 'S', 'A', 'D', 'C', 'B', 'B', 'B', 'B', 'A', 'A', 'C', 'D', 'AP', 'AP', 'A', 'D', 'D', 'C', 'D', 'C', 'A', 'D', 'A""']",,,,,,"{Microsoft Codefundo++ 2018:Participated},{Microsoft Codefundo++ 2018:Participated},{Microsoft Codefundo++ 2018:Participated},{Microsoft Codefundo++ 2018:Participated},{Microsoft Codefundo++ 2018:Participated},{CIE Hackathon: Decypher:Participated},{CIE Hackathon: Decypher:Participated},{CIE Hackathon: Decypher:Participated},{CIE Hackathon: Decypher:Participated},{CIE Hackathon: Decypher:Participated},{ISFCR Hackathon: Capture the Flag :21st},{ISFCR Hackathon: Capture the Flag :21st},{ISFCR Hackathon: Capture the Flag :21st},{ISFCR Hackathon: Capture the Flag :21st},{ISFCR Hackathon: Capture the Flag :21st}","Computer Networks, Communication systems","English, Kannada, Hindi",,1,IoT##Image Processing##Algorithms##,,5.0,Cloud computing##IoT##Image Processing##Computer Networks##Robotics##Digital Design and Computer Organization##,,,,,,,,,,ibm##stanford##,data science##
177,PES1201701595,98.88,98.88,97.5,CSE,9.2,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Unix Shell Programming', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Android Application Development', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Unix System Programming', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Big Data', 'Artificial Intelligence', 'Parallel Computing', 'Knowledge Management']","['S', 'S', 'S', 'A', 'S', 'A', 'A', 'A', 'S', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'S', 'S', 'A', 'A', 'B', 'A', 'A', 'A', 'S', 'B', 'B', 'B', 'A', 'A', 'B', 'S', 'S', 'S', 'S', 'S', 'AP', 'AP', 'A', 'S', 'S', 'S', 'A', 'A', 'S', 'S', 'C', 'A', 'A', 'A']",Robert Bosch Engineering & Business Solutions,5.0,2.0,,Full time employment + Internship (Mandatory),,"I have good communication skills in English,Hindi,Kannada.","English,Kannada,Hindi,Konkani",,,,,3.0,Cloud computing##Machine Learning##Image Processing##Data Structures##Deep Learning##Algorithms##,,,,cnr##mrd##,,Nil,,,,nptel##,natural language processing##
178,PES1201701597,98.24,98.24,94.5,CSE,8.35,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Object Oriented Programming with Java', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Android Application Development', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Python Application Programming', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Big Data', 'Artificial Intelligence', 'Parallel Computing', 'Knowledge Management']","['C', 'A', 'B', 'A', 'A', 'A', 'B', 'C', 'S', 'A', 'S', 'C', 'B', 'B', 'B', 'B', 'S', 'S', 'B', 'B', 'A', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'A', 'C', 'B', 'AP', 'AP', 'B', 'C', 'B', 'A', 'A', 'S', 'B', 'S', 'B', 'A', 'B', 'A']",Deloitte,7.6,2.0,,Full time employment only,"{Prakalpa(2019):Runner up},{Prakalpa(2019):Runner up}",Good at communication,"English,Kannada,Hindi",,,,,2.0,Cloud computing##Web Development##Computer Vision##,,,,,,Part of CSR,,,,google##,cloud##big data##
179,PES1201701599,10.0,95.0,93.0,ECE,8.81,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Network Analysis and Synthesis', 'Analog Circuit Design', 'Digital Circuit Design', 'Signals & Systems', 'Analog Circuit Design Laboratory', 'Digital Circuit Design Laboratory', 'Digital Design using simulink', 'Control Systems', 'Computer Organization', 'VLSI', 'Electromagnetic Field & Transmission Lines', 'Computer Organization Laboratory', 'VLSI Laboratory', 'Digital Design using Simulink -II ', 'Communication Engineering', 'Digital Signal Processing', 'Embedded System Design', 'Digital Signal Processing Laboratory', 'Embedded Systems Design Laboratory', 'Mini Project (Advanced)', 'Digital Image Processing', 'Artificial Neural Networks', 'Machine Learning', 'Advanced Digital Image Processing', 'Computer Networks', 'Digital Communication', 'Microwave Engineering  ', 'Digital Communication Laboratory', 'Microwave Engineering Laboratory', 'Mini Project Advanced', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Engineering Mathematics -III', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory']","['S', 'A', 'A', 'A', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'S', 'A', 'S', 'A', 'B', 'A', 'B', 'S', 'A', 'S', 'A', 'A', 'B', 'S', 'A', 'S', 'S', 'A', 'A', 'A', 'A', 'A', 'A', 'S', 'S', 'S', 'C', 'AP', 'AP', 'B', 'B', 'B', 'A', 'S', 'B', 'S', 'C', 'A""']",Robert Bosch Engineering & Business Solutions,5.0,2.0,,Full time employment only,,"Programming, Game Development, Music Composition, Video Editing","English,Kannada",,,,,4.0,Image Processing##Deep Learning##Artificial Intelligence##Reinforcement Learning##Computer Networks##Game Development##Digital Signal Processing##,,,Cloud computing##Deep Learning##Knowledge Management##,cnr##,,,,,,udemy##,
180,PES1201701604,99.52,99.52,97.7,CSE,9.78,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'Object Oriented Programming with Java', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Android Application Development', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Python Application Programming', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Advanced Problem Solving Skills for Software Engineers', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Advanced Algorithms', 'Data Analytics', 'Natural Language Processing', 'Digital Image Processing']","['B', 'A', 'B', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'AP', 'AP', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']",Akamai Technologies,16.9,1.0,,Full time employment only,,"Teamwork, Organization","English, Kannada, Hindi",,1,Image Processing##Artificial Intelligence##,Akamai Technologies##,7.0,Cloud computing##Machine Learning##Database Management System##Web Development##Natural Language Processing##Data Sience##Image Processing##Algorithms##Reinforcement Learning##,,,,cnr##,,,,,,,
181,PES1201701615,10.0,95.0,97.2,CSE,9.53,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'R Programming', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Web Frameworks', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Telling Stories with Data', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Applied Cryptography', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Big Data', 'Fuzzy Logic', 'Storage Area Networks', 'Knowledge Management']","['S', 'S', 'A', 'A', 'S', 'A', 'A', 'S', 'S', 'A', 'S', 'A', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'A', 'S', 'S', 'S', 'A', 'B', 'A', 'A', 'A', 'S', 'A', 'S', 'S', 'S', 'A', 'S', 'AP', 'AP', 'C', 'S', 'S', 'S', 'S', 'S', 'A', 'S', 'A', 'S', 'A', 'A']",Akamai Technologies,13.96,1.0,,Full time employment + Internship (Mandatory),,"Active listening, Time management, Problem solving",English and Hindi,,1,Image Processing##Artificial Intelligence##,Akamai Technologies##,3.0,Cloud computing##Machine Learning##Database Management System##Web Development##Natural Language Processing##,,,,cnr##,,,,,distinction award##,,
182,PES1201701617,92.0,92.0,97.5,ECE,9.05,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Network Analysis and Synthesis', 'Analog Circuit Design', 'Digital Circuit Design', 'Signals & Systems', 'Analog Circuit Design Laboratory', 'Digital Circuit Design Laboratory', 'Transducer and Sensor', 'Control Systems', 'Computer Organization', 'VLSI', 'Electromagnetic Field & Transmission Lines', 'Computer Organization Laboratory', 'VLSI Laboratory', 'Mini Project', 'Communication Engineering', 'Digital Signal Processing', 'Embedded System Design', 'Digital Signal Processing Laboratory', 'Embedded Systems Design Laboratory', 'Mini Project (Advanced)', 'Digital Image Processing', 'Artificial Neural Networks', 'Machine Learning', 'Adaptive Systems', 'Computer Networks', 'Digital Communication', 'Microwave Engineering  ', 'Digital Communication Laboratory', 'Microwave Engineering Laboratory', 'Practical Approach to Deep Learning using hardware Accelerator and software Framework', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Engineering Mathematics -III', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory']","['B', 'A', 'B', 'B', 'B', 'A', 'A', 'C', 'A', 'A', 'B', 'S', 'S', 'S', 'S', 'S', 'B', 'A', 'B', 'A', 'S', 'S', 'S', 'A', 'A', 'S', 'S', 'S', 'S', 'A', 'A', 'A', 'S', 'S', 'A', 'S', 'S', 'S', 'B', 'AP', 'AP', 'C', 'S', 'B', 'A', 'S', 'B', 'A', 'C', 'B""']",Cisco Systems,14.3,1.0,,Full time employment + Internship (Mandatory),,1)Creative problem solving abilities  2)ability to work under pressure.   3) Managing time effectively.     4)Adaptable to crucial situations.,,1)Data Structure   2)DBMS  3)Operating System  4)Algorithm,,,,8.0,Cloud computing##Web Development##App Development##Image Processing##Deep Learning##Algorithms##Reinforcement Learning##Micro Processors and Controllers##Computer Networks##Digital Design and Computer Organization##,,,,cnr##,,,,,,,android##
183,PES1201701619,9.4,89.3,92.2,ECE,9.06,"['Select Topics in Data Science', 'Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Network Analysis and Synthesis', 'Analog Circuit Design', 'Digital Circuit Design', 'Signals & Systems', 'Analog Circuit Design Laboratory', 'Digital Circuit Design Laboratory', 'Digital Design using simulink', 'Control Systems', 'Computer Organization', 'VLSI', 'Electromagnetic Field & Transmission Lines', 'Computer Organization Laboratory', 'VLSI Laboratory', 'Communication Engineering', 'Digital Signal Processing', 'Embedded System Design', 'Digital Signal Processing Laboratory', 'Embedded Systems Design Laboratory', 'Basic of Web Development', 'Digital Image Processing', 'Artificial Neural Networks', 'Digital Design Using Verilog and Verification', 'Introduction to Cryptography', 'Computer Networks', 'Digital Communication', 'Microwave Engineering  ', 'Digital Communication Laboratory', 'Microwave Engineering Laboratory', 'Verilog', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Engineering Mathematics -III', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory']","['B', 'A', 'S', 'A', 'S', 'B', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'S', 'A', 'A', 'A', 'C', 'S', 'A', 'A', 'S', 'A', 'A', 'B', 'S', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'S', 'S', 'S', 'S', 'AP', 'AP', 'S', 'A', 'A', 'A', 'A', 'S', 'S', 'A', 'S""']",Amadeus Software Labs,9.55,1.0,,Full time employment + Internship (Mandatory),,"Good problem solving skills and technical skills, good communication skills(spoken and written)","Kannada, English, Hindi and Telugu.",Minors in Computer Science Engineering,1,Image Processing##,,5.0,Machine Learning##Image Processing##Deep Learning##Computer Networks##,,,,distinction##,,,,,distinction award##,,
184,PES1201701621,9.8,93.10000000000001,92.0,CSE,8.61,"['Introduction to Computing Using Python', 'Introduction To Computing Using Python Laboratory', 'Problem solving with C', 'Problem solving with C Laboratory', 'Digital Design & Computer Organization', 'Data Structures ', 'Introduction to Data Science', 'Web Technologies 1', 'Discrete Mathematics and Logic', 'Digital Design  & Computer Organization Laboratory', 'Data Structures  Laboratory', 'C++', 'Design and Analysis of Algorithms', 'Data Base Management Systems ', 'Microprocessors & Computer Architecture', 'Theory of Computation', 'Design and Analysis of Algorithms Laboratory', 'Microprocessor & Computer Architecture  Laboratory', 'Fine Techniques', 'Computer Networks ', 'Introduction to Operating Systems', 'Machine Learning', 'Computer Networks Laboratory', 'Introduction to Operating Systems Laboratory', 'Python Application Programming', 'Compiler Design', 'Cloud Computing', 'Web Technologies - II', 'Compiler Design Laboratory', 'Web  Technologies - II Laboratory', 'Mini Project', 'Engineering Mechanics', 'Engineering Chemistry', 'Chemistry Laboratory', 'Basic Electronics Engineering', 'Basic Electrical Engineering', 'Constitution of India & Professional Ethics', 'Environmental Studies', 'Unified Engineering', 'Engineering Mathematics - I', 'Engineering Mathematics - II', 'Linear Algebra and Its Applications', 'Mechanical Engineering Sciences', 'Computer Aided Engineering Graphics', 'Engineering Physics', 'Physics Laboratory', 'Big Data', 'Artificial Intelligence', 'Topics in Deep Learning', 'Knowledge Management']","['S', 'S', 'A', 'A', 'C', 'A', 'C', 'A', 'S', 'A', 'S', 'A', 'S', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'S', 'C', 'C', 'AP', 'AP', 'B', 'A', 'C', 'A', 'B', 'B', 'C', 'S', 'A', 'A', 'B', 'A']",Epsilon,10.0,1.0,,Full time employment + Internship (Mandatory),,"Interpersonal Communication, Team Player, Problem Solving","English, Kannada, Telugu, Tamil, Hindi",,,,,4.0,Cloud computing##Machine Learning##Database Management System##Image Processing##Algorithms##Reinforcement Learning##Computer Networks##,,,,cnr##distinction##,,,,,,,
